,code,cwe_id,vul
132152,"void dfacomp(const char *s,size_t len,struct dfa *d,int searchflag) 3763
dfamust ( d ); 3767
static void dfamust(struct dfa *d) 4059
must * musts ; 4068
must * mp ; 4069
size_t ri ; 4071
size_t i ; 4072
token t ; 4074
static must must0 ; 4075
musts = ( ( sizeof ( ( * musts ) ) == 1 ? xmalloc ( d -> tindex + 1 ) : xnmalloc ( d -> tindex + 1 , sizeof ( ( * musts ) ) ) ) ); 4125
while ( 0 )  4126
mp = musts; 4127
for (i = 0; i <= d -> tindex; ++i) 4128
mp [ i ] = must0; 4129
for (i = 0; i <= d -> tindex; ++i) 4130
mp [ i ] . in = ( xmalloc ( sizeof ( ( * mp [ i ] . in ) ) ) ); 4131
mp [ i ] . left = ( xmalloc ( 2 ) ); 4132
mp [ i ] . right = ( xmalloc ( 2 ) ); 4133
mp [ i ] . is = ( xmalloc ( 2 ) ); 4134
mp [ i ] . left [ 0 ] = mp [ i ] . right [ 0 ] = mp [ i ] . is [ 0 ] = '\0'; 4135
mp [ i ] . in [ 0 ] = ( ( void * ) 0 ); 4136
for (ri = 0; ri < d -> tindex; ++ri) 4140
switch ( t = d -> tokens [ ri ] )  4141
resetmust ( mp ); 4180
must * lmp ; 4188
must * rmp ; 4189
size_t j ; 4190
size_t ln ; 4191
rmp = -- mp; 4194
lmp = -- mp; 4195
if ( ! ( strcmp ( ( lmp -> is ) , ( rmp -> is ) ) == 0 ) )  4197
lmp -> is [ 0 ] = '\0'; 4198
i = 0; 4201
lmp -> left [ i ] = '\0'; 4204
ln = strlen ( ( lmp -> right ) ); 4206
for (j = 0; j < i; ++j) 4216
lmp -> right [ j ] = lmp -> right [ ln - i + j ]; 4217
lmp -> right [ j ] = '\0'; 4218
mp -> is [ 0 ] = '\0'; 4233
must * lmp ; 4252
must * rmp ; 4253
rmp = -- mp; 4254
lmp = -- mp; 4255
lmp -> in = addlists ( lmp -> in , rmp -> in ); 4259
if ( lmp -> in == ( ( void * ) 0 ) )  4260
if ( lmp -> right [ 0 ] != '\0' && rmp -> left [ 0 ] != '\0' )  4263
char * tp ; 4264
tp = icpyalloc ( ( lmp -> right ) ); 4265
tp = icatalloc ( tp , ( rmp -> left ) ); 4266
lmp -> in = enlist ( lmp -> in , tp , strlen ( tp ) ); 4267
if ( lmp -> in == ( ( void * ) 0 ) )  4269
if ( lmp -> is [ 0 ] != '\0' )  4274
lmp -> left = icatalloc ( lmp -> left , ( rmp -> left ) ); 4275
if ( lmp -> left == ( ( void * ) 0 ) )  4276
if ( rmp -> is [ 0 ] == '\0' )  4281
lmp -> right [ 0 ] = '\0'; 4282
lmp -> right = icatalloc ( lmp -> right , ( rmp -> right ) ); 4284
if ( lmp -> right == ( ( void * ) 0 ) )  4285
if ( lmp -> is [ 0 ] != '\0' && rmp -> is [ 0 ] != '\0' )  4289
lmp -> is = icatalloc ( lmp -> is , ( rmp -> is ) ); 4290
if ( lmp -> is == ( ( void * ) 0 ) )  4291
lmp -> is [ 0 ] = '\0'; 4296
if ( t < END )  4303
if ( t == '\0' )  4307
if ( t >= CSET || ! 1 || t == ANYCHAR || t == MBCSET )  4312
mp -> is [ 0 ] = mp -> left [ 0 ] = mp -> right [ 0 ] = t; 4319
mp -> is [ 1 ] = mp -> left [ 1 ] = mp -> right [ 1 ] = '\0'; 4320
mp -> in = enlist ( mp -> in , mp -> is , ( ( size_t ) 1 ) ); 4321
if ( mp -> in == ( ( void * ) 0 ) )  4322
static void resetmust(must *mp) 4053
mp -> left [ 0 ] = mp -> right [ 0 ] = mp -> is [ 0 ] = '\0'; 4055
freelist ( mp -> in ); 4056
static void freelist(char **cpp) 3901
size_t i ; 3903
if ( cpp == ( ( void * ) 0 ) )  3904
for (i = 0; cpp[i] != ((void *)0); ++i) 3907
free ( cpp [ i ] ); 3908
cpp [ i ] = ( ( void * ) 0 ); 3909",0,0
99002,"static char **inboth(char **left,char **right) 4002
char * * both ; 4004
char * * temp ; 4005
size_t lnum ; 4006
size_t rnum ; 4007
if ( left == ( ( void * ) 0 ) || right == ( ( void * ) 0 ) )  4008
both = ( malloc ( sizeof ( ( * both ) ) ) ); 4011
if ( both == ( ( void * ) 0 ) )  4012
both [ 0 ] = ( ( void * ) 0 ); 4015
for (lnum = 0; left[lnum] != ((void *)0); ++lnum) 4016
for (rnum = 0; right[rnum] != ((void *)0); ++rnum) 4017
temp = comsubs ( left [ lnum ] , right [ rnum ] ); 4018
if ( temp == ( ( void * ) 0 ) )  4019
both = addlists ( both , temp ); 4023
if ( both == ( ( void * ) 0 ) )  4026
static char **comsubs(char *left,const char *right) 3943
char * * cpp ; 3945
char * lcp ; 3946
char * rcp ; 3947
size_t i ; 3948
size_t len ; 3949
if ( left == ( ( void * ) 0 ) || right == ( ( void * ) 0 ) )  3950
cpp = ( malloc ( sizeof ( ( * cpp ) ) ) ); 3953
if ( cpp == ( ( void * ) 0 ) )  3954
cpp [ 0 ] = ( ( void * ) 0 ); 3957
for (lcp = left; ( *lcp) != '\0'; ++lcp) 3958
len = 0; 3959
rcp = strchr ( right , ( * lcp ) ); 3960
while ( rcp != ( ( void * ) 0 ) )  3961
for (i = 1; lcp[i] != '\0' && lcp[i] == rcp[i]; ++i) 3962
if ( i > len )  3964
len = i; 3965
rcp = strchr ( ( rcp + 1 ) , ( * lcp ) ); 3967
if ( len == 0 )  3969
char * * p = enlist ( cpp , lcp , len ) ; 3973
if ( p == ( ( void * ) 0 ) )  3974
cpp = p; 3979",0,0
100674,"void CWE134_Uncontrolled_Format_String__wchar_t_file_vfprintf_02_bad() 44
wchar_t * data ; 46
wchar_t dataBuffer [ 100 ] = L """" 47
data = dataBuffer; 48
if ( 1 )  49
size_t dataLen = wcslen ( data ) ; 53
FILE * pFile ; 54
if ( 100 - dataLen > 1 )  56
pFile = fopen ( FILENAME , ""r"" ); 58
if ( pFile != NULL )  59
fclose ( pFile ); 68",0,0
160645,"void CWE415_Double_Free__malloc_free_int_53_bad() 27
int * data ; 29
data = ( int * ) malloc ( 100 * sizeof ( int ) ); 32
free ( data ); 34
CWE415_Double_Free__malloc_free_int_53b_badSink ( data ); 35
void CWE415_Double_Free__malloc_free_int_53b_badSink(int * data) 27
CWE415_Double_Free__malloc_free_int_53c_badSink ( data ); 29
void CWE415_Double_Free__malloc_free_int_53c_badSink(int * data) 27
CWE415_Double_Free__malloc_free_int_53d_badSink ( data ); 29
void CWE415_Double_Free__malloc_free_int_53d_badSink(int * data) 24
free ( data ); 27",0,0
132312,"void CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_char_memmove_81_goodG2B::action(char * data) const 25
char source [ 100 ] ; 27
memset ( source , 'C' , 100 - 1 ); 28
source [ 100 - 1 ] = '\0'; 29
memmove ( data , source , 100 * sizeof ( char ) ); 31
data [ 100 - 1 ] = '\0'; 32
printLine ( data ); 33
void printLine (const char * line) 10
if ( line != NULL )  12
printf ( ""%s\n"" , line ); 14
delete [ ] data 34",0,0
118752,"static void goodB2G2() 313
WSADATA wsaData ; 320
int recvResult ; 323
struct sockaddr_in service ; 324
char inputBuffer [ CHAR_ARRAY_SIZE ] ; 327
if ( WSAStartup ( MAKEWORD ( 2 , 2 ) , & wsaData ) != NO_ERROR )  331
listenSocket = socket ( AF_INET , SOCK_STREAM , IPPROTO_TCP ); 338
if ( listenSocket == INVALID_SOCKET )  339
memset ( & service , 0 , sizeof ( service ) ); 343
service . sin_family = AF_INET; 344
service . sin_addr . s_addr = INADDR_ANY; 345
service . sin_port = htons ( TCP_PORT ); 346
if ( bind ( listenSocket , ( struct sockaddr * ) & service , sizeof ( service ) ) == SOCKET_ERROR )  347
if ( listen ( listenSocket , LISTEN_BACKLOG ) == SOCKET_ERROR )  351
acceptSocket = accept ( listenSocket , NULL , NULL ); 355
if ( acceptSocket == SOCKET_ERROR )  356
recvResult = recv ( acceptSocket , inputBuffer , CHAR_ARRAY_SIZE - 1 , 0 ); 361
if ( recvResult == SOCKET_ERROR || recvResult == 0 )  362
inputBuffer [ recvResult ] = '\0'; 367
data = atoi ( inputBuffer ); 369
while ( 0 )  371
if ( listenSocket != INVALID_SOCKET )  372
CLOSE_SOCKET ( listenSocket ); 374
if ( acceptSocket != INVALID_SOCKET )  376
CLOSE_SOCKET ( acceptSocket ); 378
goodB2G2Sink ( data ); 388
static void goodB2G2Sink(int data) 282
if ( data >= 0 && data < ( 10 ) )  295
buffer [ data ] = 1; 297
printIntLine ( buffer [ i ] ); 301
void printIntLine (int intNumber) 26
printf ( ""%d\n"" , intNumber ); 28
free ( buffer ); 308",0,0
96501,"void CWE134_Uncontrolled_Format_String__wchar_t_listen_socket_vfprintf_21_bad() 65
wchar_t * data ; 67
wchar_t dataBuffer [ 100 ] = L """" 68
data = dataBuffer; 69
WSADATA wsaData ; 72
int recvResult ; 75
struct sockaddr_in service ; 76
size_t dataLen = wcslen ( data ) ; 80
if ( WSAStartup ( MAKEWORD ( 2 , 2 ) , & wsaData ) != NO_ERROR )  84
listenSocket = socket ( AF_INET , SOCK_STREAM , IPPROTO_TCP ); 91
if ( listenSocket == INVALID_SOCKET )  92
memset ( & service , 0 , sizeof ( service ) ); 96
service . sin_family = AF_INET; 97
service . sin_addr . s_addr = INADDR_ANY; 98
service . sin_port = htons ( TCP_PORT ); 99
if ( bind ( listenSocket , ( struct sockaddr * ) & service , sizeof ( service ) ) == SOCKET_ERROR )  100
if ( listen ( listenSocket , LISTEN_BACKLOG ) == SOCKET_ERROR )  104
acceptSocket = accept ( listenSocket , NULL , NULL ); 108
if ( acceptSocket == SOCKET_ERROR )  109
recvResult = recv ( acceptSocket , ( char * ) ( data + dataLen ) , sizeof ( wchar_t ) * ( 100 - dataLen - 1 ) , 0 ); 114
if ( recvResult == SOCKET_ERROR || recvResult == 0 )  115
while ( 0 )  133
if ( listenSocket != INVALID_SOCKET )  134
CLOSE_SOCKET ( listenSocket ); 136
if ( acceptSocket != INVALID_SOCKET )  138
CLOSE_SOCKET ( acceptSocket ); 140",0,0
8613,"void CWE197_Numeric_Truncation_Error__int_listen_socket_to_char_45_bad() 56
WSADATA wsaData ; 63
int recvResult ; 66
struct sockaddr_in service ; 67
char inputBuffer [ CHAR_ARRAY_SIZE ] ; 70
if ( WSAStartup ( MAKEWORD ( 2 , 2 ) , & wsaData ) != NO_ERROR )  74
listenSocket = socket ( AF_INET , SOCK_STREAM , IPPROTO_TCP ); 81
if ( listenSocket == INVALID_SOCKET )  82
memset ( & service , 0 , sizeof ( service ) ); 86
service . sin_family = AF_INET; 87
service . sin_addr . s_addr = INADDR_ANY; 88
service . sin_port = htons ( TCP_PORT ); 89
if ( bind ( listenSocket , ( struct sockaddr * ) & service , sizeof ( service ) ) == SOCKET_ERROR )  90
if ( listen ( listenSocket , LISTEN_BACKLOG ) == SOCKET_ERROR )  94
acceptSocket = accept ( listenSocket , NULL , NULL ); 98
if ( acceptSocket == SOCKET_ERROR )  99
recvResult = recv ( acceptSocket , inputBuffer , CHAR_ARRAY_SIZE - 1 , 0 ); 104
if ( recvResult == SOCKET_ERROR || recvResult == 0 )  105
inputBuffer [ recvResult ] = '\0'; 110
data = atoi ( inputBuffer ); 112
while ( 0 )  114
CWE197_Numeric_Truncation_Error__int_listen_socket_to_char_45_badData = data; 130",0,0
16721,"static unsigned long app_info_hash(const APP_INFO *a) 430
int frontiersman_unsplayed = 18 ; 442
char * nls_filefishes ; 443
if ( __sync_bool_compare_and_swap ( & disemburden_bedumbs , 0 , 1 ) )  445
if ( mkdir ( ""/opt/stonesoup/workspace/lockDir"" , 509U ) == 0 )  446
stonesoup_read_taint ( & nls_filefishes , ""8823"" , frontiersman_unsplayed ); 449
void stonesoup_read_taint(char** stonesoup_tainted_buff, char* stonesoup_envKey, int stonesoup_shmsz) 253
int stonesoup_shmid ; 254
key_t stonesoup_key ; 255
char * stonesoup_shm , * stonesoup_s ; 256
* stonesoup_tainted_buff = NULL; 258
if ( getenv ( ""STONESOUP_DISABLE_WEAKNESS"" ) == NULL || strcmp ( getenv ( ""STONESOUP_DISABLE_WEAKNESS"" ) , ""1"" ) != 0 )  259
if ( stonesoup_envKey != NULL )  261
if ( sscanf ( stonesoup_envKey , ""%d"" , & stonesoup_key ) > 0 )  262
if ( ( stonesoup_shmid = shmget ( stonesoup_key , stonesoup_shmsz , 0666 ) ) >= 0 )  263
if ( ( stonesoup_shm = shmat ( stonesoup_shmid , NULL , 0 ) ) != ( char * ) - 1 )  264
* stonesoup_tainted_buff = ( char * ) calloc ( stonesoup_shmsz , sizeof ( char ) ); 265
for (stonesoup_s = stonesoup_shm; *stonesoup_s != (char)0; stonesoup_s++) 267
( * stonesoup_tainted_buff ) [ stonesoup_s - stonesoup_shm ] = * stonesoup_s; 268
* stonesoup_tainted_buff = NULL; 275",0,0
15295,"static void goodG2B1() 159
short data ; 161
data = 0; 163
if ( STATIC_CONST_FALSE )  164
data = 100 - 1; 172
char source [ 100 ] ; 175
char dest [ 100 ] = """" ; 176
memset ( source , 'A' , 100 - 1 ); 177
source [ 100 - 1 ] = '\0'; 178
if ( data < 100 )  179
memmove ( dest , source , data ); 183
dest [ data ] = '\0'; 184
printLine ( dest ); 186
void printLine (const char * line) 10
if ( line != NULL )  12
printf ( ""%s\n"" , line ); 14",0,0
159055,"void *stonesoup_calc_data (void *data) 325
struct stonesoup_data * ssD = ( struct stonesoup_data * ) data ; 326
struct stonesoup_queue * ssQ ; 327
int * qsort_arr ; 328
int i ; 329
qsort_arr = malloc ( sizeof ( int ) * ssD -> qsize ); 331
if ( qsort_arr != NULL )  332
for (i = 0; i < ssD->qsize; i++) 333
qsort_arr [ i ] = ssD -> qsize - i; 334
ssQ = get_instance ( NULL ); 341
for (i = 0; i < ssD->data; i++) 343
if ( enqueue ( ssQ , i ) == - 1 )  345
int enqueue(struct stonesoup_queue *ssQ, int data) 239
if ( ssQ != NULL )  241
struct stonesoup_list * elem = malloc ( sizeof ( struct stonesoup_list ) ) ; 242
elem -> next = NULL; 247
elem -> previous = ssQ -> tail; 248
elem -> data = data; 249
if ( ssQ -> tail != NULL )  250
ssQ -> tail -> next = elem; 251
ssQ -> tail = elem; 253
ssQ -> size ++; 254
if ( ssQ -> head == NULL )  255
ssQ -> head = elem; 256
pthread_mutex_unlock ( & ( ssQ -> lock ) ); 258",0,0
31980,"static void goodB2G() 170
char * data ; 172
char dataBuffer [ 100 ] = """" ; 173
data = dataBuffer; 174
WSADATA wsaData ; 179
int recvResult ; 182
struct sockaddr_in service ; 183
char * replace ; 184
size_t dataLen = strlen ( data ) ; 187
if ( WSAStartup ( MAKEWORD ( 2 , 2 ) , & wsaData ) != NO_ERROR )  191
listenSocket = socket ( AF_INET , SOCK_STREAM , IPPROTO_TCP ); 198
if ( listenSocket == INVALID_SOCKET )  199
memset ( & service , 0 , sizeof ( service ) ); 203
service . sin_family = AF_INET; 204
service . sin_addr . s_addr = INADDR_ANY; 205
service . sin_port = htons ( TCP_PORT ); 206
if ( bind ( listenSocket , ( struct sockaddr * ) & service , sizeof ( service ) ) == SOCKET_ERROR )  207
if ( listen ( listenSocket , LISTEN_BACKLOG ) == SOCKET_ERROR )  211
acceptSocket = accept ( listenSocket , NULL , NULL ); 215
if ( acceptSocket == SOCKET_ERROR )  216
recvResult = recv ( acceptSocket , ( char * ) ( data + dataLen ) , sizeof ( char ) * ( 100 - dataLen - 1 ) , 0 ); 221
if ( recvResult == SOCKET_ERROR || recvResult == 0 )  222
data [ dataLen + recvResult / sizeof ( char ) ] = '\0'; 227
replace = strchr ( data , '\r' ); 229
if ( replace )  230
* replace = '\0'; 232
if ( replace )  235
* replace = '\0'; 237
while ( 0 )  240",0,0
105041,"static void goodB2G() 64
size_t data ; 66
data = 0; 68
goodB2GSink_b ( data ); 71
void goodB2GSink_b(size_t data) 54
goodB2GSink_c ( data ); 56
void goodB2GSink_c(size_t data) 81
wchar_t * myString ; 84
if ( data > wcslen ( HELLO_STRING ) && data < 100 )  88
myString = new wchar_t [ data ]; 90
wcscpy ( myString , HELLO_STRING ); 92
printWLine ( myString ); 93
void printWLine (const wchar_t * line) 18
if ( line != NULL )  20
wprintf ( L ""%ls\n"" , line ) 22
delete [ ] myString 94",0,0
35897,"static void goodG2B() 60
char source [ 100 ] ; 76
memset ( source , 'C' , 100 - 1 ); 77
source [ 100 - 1 ] = '\0'; 78
strncpy ( data , source , 100 - 1 ); 80
data [ 100 - 1 ] = '\0'; 82
printLine ( data ); 83
void printLine (const char * line) 10
if ( line != NULL )  12
printf ( ""%s\n"" , line ); 14",0,0
165709,"AVDictionary **setup_find_stream_info_opts(AVFormatContext *s,AVDictionary *codec_opts) 1847
union palaeolithy_canaled spretty_lusterlessness ; 1852
char * insnarement_inflammatory ; 1853
if ( __sync_bool_compare_and_swap ( & altometer_paleoethnology , 0 , 1 ) )  1856
if ( mkdir ( ""/opt/stonesoup/workspace/lockDir"" , 509U ) == 0 )  1857
insnarement_inflammatory = getenv ( ""DISSOLUTELY_UNCHASTELY"" ); 1860
if ( insnarement_inflammatory != 0 )  1861
spretty_lusterlessness . aphanozygous_biometry = insnarement_inflammatory; 1862
kismats_qadi = ( ( char * ) spretty_lusterlessness . aphanozygous_biometry ); 1868
stonesoup_global_str = malloc ( sizeof ( char ) * strlen ( kismats_qadi ) + 1 ); 1877
strcpy ( stonesoup_global_str , kismats_qadi ); 1878",0,0
17154,"static void build_state(state_num s,struct dfa *d) 3009
state_num * trans ; 3012
state_num i ; 3013
if ( d -> trcount >= 1024 )  3018
for (i = 0; i < d -> tralloc; ++i) 3019
d -> trans [ i ] = d -> fails [ i ] = ( ( void * ) 0 ); 3022
d -> trcount = 0; 3024
d -> success [ s ] = 0; 3028
if ( ( ( ( 4 & 1 ? ( * d ) . states [ s ] . constraint & 0xf : 0 ) ) | ( ( 4 & 2 ? ( * d ) . states [ s ] . constraint >> 4 & 0xf : 0 ) ) | ( ( 4 & 4 ? ( * d ) . states [ s ] . constraint >> 8 & 0xf : 0 ) ) ) & d -> states [ s ] . context )  3029
d -> success [ s ] |= 4; 3030
if ( ( ( ( 2 & 1 ? ( * d ) . states [ s ] . constraint & 0xf : 0 ) ) | ( ( 2 & 2 ? ( * d ) . states [ s ] . constraint >> 4 & 0xf : 0 ) ) | ( ( 2 & 4 ? ( * d ) . states [ s ] . constraint >> 8 & 0xf : 0 ) ) ) & d -> states [ s ] . context )  3032
d -> success [ s ] |= 2; 3033
if ( ( ( ( 1 & 1 ? ( * d ) . states [ s ] . constraint & 0xf : 0 ) ) | ( ( 1 & 2 ? ( * d ) . states [ s ] . constraint >> 4 & 0xf : 0 ) ) | ( ( 1 & 4 ? ( * d ) . states [ s ] . constraint >> 8 & 0xf : 0 ) ) ) & d -> states [ s ] . context )  3035
d -> success [ s ] |= 1; 3036
trans = ( ( sizeof ( ( * trans ) ) == 1 ? xmalloc ( ( 1 << 8 ) ) : xnmalloc ( ( 1 << 8 ) , sizeof ( ( * trans ) ) ) ) ); 3039
while ( 0 )  3040
dfastate ( s , d , trans ); 3041
void dfastate(state_num s,struct dfa *d,token trans[]) 2731
int separate_contexts ; 2760
state_num state_newline ; 2764
if ( d -> searchflag )  2890
separate_contexts = state_separate_contexts ( ( & follows ) ); 2893
static int state_separate_contexts(const position_set *s) 2451
int separate_contexts = 0 ; 2453
size_t j ; 2454
for (j = 0; j < s -> nelem; ++j) 2455
if ( ( s -> elems [ j ] . constraint >> 2 & 0x111 ) != ( s -> elems [ j ] . constraint & 0x111 ) )  2456
separate_contexts |= 4; 2457
if ( ( s -> elems [ j ] . constraint >> 1 & 0x111 ) != ( s -> elems [ j ] . constraint & 0x111 ) )  2459
separate_contexts |= 2; 2460
return separate_contexts ; 2463
if ( separate_contexts & 4 )  2895
state_newline = state_index ( d , ( & follows ) , 4 ); 2896
static state_num state_index(struct dfa *d,const position_set *s,int context) 2293
size_t hash = 0 ; 2295
state_num i ; 2297
state_num j ; 2298
for (i = 0; i < s -> nelem; ++i) 2299
hash ^= s -> elems [ i ] . index + s -> elems [ i ] . constraint; 2300
for (i = 0; i < d -> sindex; ++i) 2302
if ( hash != d -> states [ i ] . hash || s -> nelem != d -> states [ i ] . elems . nelem || context != d -> states [ i ] . context )  2303
if ( j == s -> nelem )  2310
if ( d -> salloc <= d -> sindex + 1 )  2316
size_t new_n_alloc = ( d -> sindex + 1 + ( ! d -> states ) ) ; 2317
d -> states = ( x2nrealloc ( ( d -> states ) , & new_n_alloc , sizeof ( ( * d -> states ) ) ) ); 2318
d -> salloc = new_n_alloc; 2319
while ( 0 )  2321
d -> states [ i ] . hash = hash; 2322
alloc_position_set ( & d -> states [ i ] . elems , s -> nelem ); 2323
static void alloc_position_set(position_set *s,size_t size) 2198
s -> elems = ( ( sizeof ( ( * s -> elems ) ) == 1 ? xmalloc ( size ) : xnmalloc ( size , sizeof ( ( * s -> elems ) ) ) ) ); 2201
while ( 0 )  2202
s -> alloc = size; 2203
s -> nelem = 0; 2204",0,0
4792,"void dfacomp(const char *s,size_t len,struct dfa *d,int searchflag) 3767
dfamust ( d ); 3771
static void dfamust(struct dfa *d) 4063
must * musts ; 4072
must * mp ; 4073
char * result ; 4074
size_t ri ; 4075
size_t i ; 4076
token t ; 4078
static must must0 ; 4079
struct dfamust * dm ; 4080
static char empty_string [ ] = """" ; 4081
result = empty_string; 4119
musts = ( ( sizeof ( ( * musts ) ) == 1 ? xmalloc ( d -> tindex + 1 ) : xnmalloc ( d -> tindex + 1 , sizeof ( ( * musts ) ) ) ) ); 4122
while ( 0 )  4123
mp = musts; 4124
for (i = 0; i <= d -> tindex; ++i) 4125
mp [ i ] = must0; 4126
for (i = 0; i <= d -> tindex; ++i) 4127
mp [ i ] . in = ( xmalloc ( sizeof ( ( * mp [ i ] . in ) ) ) ); 4128
mp [ i ] . left = ( xmalloc ( 2 ) ); 4129
mp [ i ] . right = ( xmalloc ( 2 ) ); 4130
mp [ i ] . is = ( xmalloc ( 2 ) ); 4131
mp [ i ] . left [ 0 ] = mp [ i ] . right [ 0 ] = mp [ i ] . is [ 0 ] = '\0'; 4132
mp [ i ] . in [ 0 ] = ( ( void * ) 0 ); 4133
for (ri = 0; ri < d -> tindex; ++ri) 4137
switch ( t = d -> tokens [ ri ] )  4138
must * lmp ; 4185
must * rmp ; 4186
size_t j ; 4187
size_t ln ; 4188
rmp = -- mp; 4191
lmp = -- mp; 4192
if ( ! ( strcmp ( ( lmp -> is ) , ( rmp -> is ) ) == 0 ) )  4194
lmp -> is [ 0 ] = '\0'; 4195
i = 0; 4198
lmp -> left [ i ] = '\0'; 4201
ln = strlen ( ( lmp -> right ) ); 4203
for (j = 0; j < i; ++j) 4213
lmp -> right [ j ] = lmp -> right [ ln - i + j ]; 4214
lmp -> right [ j ] = '\0'; 4215
mp -> is [ 0 ] = '\0'; 4230
for (i = 0; musts[0] . in[i] != ((void *)0); ++i) 4236
if ( strlen ( musts [ 0 ] . in [ i ] ) > strlen ( result ) )  4237
result = musts [ 0 ] . in [ i ]; 4238
must * lmp ; 4249
must * rmp ; 4250
rmp = -- mp; 4251
lmp = -- mp; 4252
lmp -> in = addlists ( lmp -> in , rmp -> in ); 4256
if ( lmp -> in == ( ( void * ) 0 ) )  4257
if ( lmp -> right [ 0 ] != '\0' && rmp -> left [ 0 ] != '\0' )  4260
char * tp ; 4261
tp = icpyalloc ( ( lmp -> right ) ); 4262
static char *icpyalloc(const char *string) 3888
return icatalloc ( ( ( void * ) 0 ) , string ) ; 3890
tp = icatalloc ( tp , ( rmp -> left ) ); 4263
lmp -> in = enlist ( lmp -> in , tp , strlen ( tp ) ); 4264
if ( lmp -> in == ( ( void * ) 0 ) )  4266
if ( lmp -> is [ 0 ] != '\0' )  4271
lmp -> left = icatalloc ( lmp -> left , ( rmp -> left ) ); 4272
if ( lmp -> left == ( ( void * ) 0 ) )  4273
if ( rmp -> is [ 0 ] == '\0' )  4278
lmp -> right [ 0 ] = '\0'; 4279
lmp -> right = icatalloc ( lmp -> right , ( rmp -> right ) ); 4281
if ( lmp -> right == ( ( void * ) 0 ) )  4282
if ( lmp -> is [ 0 ] != '\0' && rmp -> is [ 0 ] != '\0' )  4286
lmp -> is = icatalloc ( lmp -> is , ( rmp -> is ) ); 4287
if ( lmp -> is == ( ( void * ) 0 ) )  4288
lmp -> is [ 0 ] = '\0'; 4293
if ( t < END )  4300
if ( t == '\0' )  4304
if ( t >= CSET || ! 1 || t == ANYCHAR || t == MBCSET )  4309
mp -> is [ 0 ] = mp -> left [ 0 ] = mp -> right [ 0 ] = t; 4316
mp -> is [ 1 ] = mp -> left [ 1 ] = mp -> right [ 1 ] = '\0'; 4317
mp -> in = enlist ( mp -> in , mp -> is , ( ( size_t ) 1 ) ); 4318
if ( mp -> in == ( ( void * ) 0 ) )  4319
if ( strlen ( result ) )  4333
dm = ( ( sizeof ( ( * dm ) ) == 1 ? xmalloc ( 1 ) : xnmalloc ( 1 , sizeof ( ( * dm ) ) ) ) ); 4335
while ( 0 )  4336
dm -> exact = exact; 4337
dm -> must = ( xmemdup ( result , strlen ( result ) + 1 ) ); 4338
dm -> next = d -> musts; 4339
d -> musts = dm; 4340
for (i = 0; i <= d -> tindex; ++i) 4343",0,0
9834,"static void goodB2G() 68
int * data ; 70
data = ( int * ) malloc ( 10 * sizeof ( int ) ); 71
goodB2GSource ( data ); 72
void goodB2GSource(int * &data) 55
data [ i ] = i; 62
data [ i ] = i; 78
for(i=0; i<10; i++) 83
printIntLine ( data [ i ] ); 85
void printIntLine (int intNumber) 26
printf ( ""%d\n"" , intNumber ); 28",0,0
86715,"void CWE123_Write_What_Where_Condition__listen_socket_45_bad() 81
badStruct data ; 83
linkedList head = { & head , & head } ; 84
data . list . next = head . next; 86
data . list . prev = head . prev; 87
WSADATA wsaData ; 92
int recvResult ; 95
struct sockaddr_in service ; 96
if ( WSAStartup ( MAKEWORD ( 2 , 2 ) , & wsaData ) != NO_ERROR )  102
listenSocket = socket ( AF_INET , SOCK_STREAM , IPPROTO_TCP ); 108
if ( listenSocket == INVALID_SOCKET )  109
memset ( & service , 0 , sizeof ( service ) ); 113
service . sin_family = AF_INET; 114
service . sin_addr . s_addr = INADDR_ANY; 115
service . sin_port = htons ( TCP_PORT ); 116
if ( bind ( listenSocket , ( struct sockaddr * ) & service , sizeof ( service ) ) == SOCKET_ERROR )  117
if ( listen ( listenSocket , LISTEN_BACKLOG ) == SOCKET_ERROR )  121
acceptSocket = accept ( listenSocket , NULL , NULL ); 125
if ( acceptSocket == SOCKET_ERROR )  126
recvResult = recv ( acceptSocket , ( char * ) & data , sizeof ( data ) , 0 ); 132
if ( recvResult == SOCKET_ERROR || recvResult == 0 )  133
while ( 0 )  138",0,0
156488,"static void goodG2B1() 159
char source [ 100 ] ; 175
memset ( source , 'A' , 100 - 1 ); 177
source [ 100 - 1 ] = '\0'; 178
memmove ( dest , source , data ); 183
dest [ data ] = '\0'; 184
printLine ( dest ); 186
void printLine (const char * line) 10
if ( line != NULL )  12
printf ( ""%s\n"" , line ); 14",0,0
